Source,Target,Type,Id,Label,timeset,Weight
@3percent4life,@bensherwood,Directed,48247,,,1
@3percent4life,@DrShayPhD,Directed,55997,,,1
@3percent4life,@EvanPCarlson,Directed,48243,,,1
@3percent4life,@MariettaPosts,Directed,48244,,,1
@3percent4life,@meauxjo1,Directed,50802,,,1
@3percent4life,@RoseanneOnABC,Directed,48246,,,1
@3rdeyecataracts,@SethAMandel,Directed,24788,,,1
@40glockaholic,@JoeTalkShow,Directed,31664,,,1
@410PAPERCHASER,@EdKrassen,Directed,51205,,,1
@410PAPERCHASER,@ericlowenbach,Directed,51201,,,1
@410PAPERCHASER,@OralRCarter,Directed,51203,,,1
@410PAPERCHASER,@realmikepacker,Directed,51202,,,1
@410PAPERCHASER,@Sarah_G_Barker,Directed,51204,,,1
@4242BB,@BarristerSecret,Directed,39137,,,1
@4242BB,@CeddChad,Directed,39136,,,1
@42chobie,@Gmousey2,Directed,55546,,,1
@43536H,@Jimmyspolitics,Directed,16431,,,1
@44mmvvpp,@44mmvvppDonnaNoble10th,Directed,56231,,,1
@44mmvvpp,@44mmvvppJoeNBC,Directed,35475,,,1
@44mmvvpp,@44mmvvppLuigiMurdoccaJr,Directed,54356,,,1
@44mmvvpp,@44mmvvppSH61970,Directed,32635,,,1
@44mmvvpp,@44mmvvppTop_Sergeant,Directed,44308,,,1
@44mmvvpp,@ABC_Publicity,Directed,32636,,,1
@44mmvvpp,@CBCAlerts,Directed,27938,,,1
@44mmvvpp,@JoeNBC,Directed,35476,,,1
@44notorious,@belikemike,Directed,51139,,,1
@44notorious,@EfCovfefe,Directed,51141,,,1
@44notorious,@gene_meinen,Directed,51140,,,1
@455LE,@doomcock,Directed,7221,,,1
@455LE,@RobertIger,Directed,7222,,,1
@45failingbigly,@dyanne1020,Directed,57284,,,1
@45Vinyl33,@BreitbarkNews,Directed,60183,,,1
@4715092117,@Chrissiet5,Directed,9193,,,1
@4715092117,@espn,Directed,9197,,,1
@4715092117,@KeithOlbermann,Directed,9198,,,1
@4715092117,@TheView,Directed,9199,,,1
@4715092117,@WilkowMajority,Directed,9194,,,1
@4AllSoulKind,@TheDemocrats,Directed,29692,,,1
@4AllSoulKind,@Yates4Prez,Directed,29690,,,1
@4C_Blue,@TheLyfeULive86,Directed,37255,,,1
@4chloebear,@42501996,Directed,60594,,,1
@4chloebear,@FoxNews,Directed,32591,,,1
@4chloebear,@jefferyclark,Directed,32590,,,1
@4chloebear,@JessicaTarlov,Directed,32592,,,1
@4chloebear,@youcrazypants,Directed,41117,,,1
@4everNeverTrump,@Disney,Directed,16040,,,1
@4everNeverTrump,@TheRickWilson,Directed,51788,,,1
@4EverTexanEsq99,@bchapman151,Directed,15224,,,1
@4EverTexanEsq99,@lovesmilelaugh2,Directed,11582,,,1
@4evr_sea,@ValerieJarrett,Directed,34908,,,1
@4evr_sea,@WillieGeist,Directed,34906,,,1
@4evrursnaturaly,@cnnbrk,Directed,10422,,,1
@4frespeech1,@1Romans58,Directed,36664,,,1
@4frespeech1,@BreitbartNews,Directed,36665,,,1
@4happyfolks,@ArizonaKayte,Directed,7848,,,1
@4happyfolks,@carrieksada_,Directed,7849,,,1
@4happyfolks,@DonnaWR8,Directed,7852,,,1
@4happyfolks,@jojoh888,Directed,7845,,,1
@4happyfolks,@KatTheHammer1,Directed,7850,,,1
@4happyfolks,@kwilli1046,Directed,7851,,,1
@4happyfolks,@misfitkronos,Directed,18963,,,1
@4happyfolks,@USAHotLips,Directed,7844,,,1
@4lisaguerrero,@moniquemarvez,Directed,41392,,,1
@4orensicdude,@THEsaragilbert,Directed,49017,,,1
@4politics2,@ChelseaClinton,Directed,3496,,,1
@4politics2,@OpenSociety,Directed,3497,,,1
@4pugs1moodle,@bbpoltergiest,Directed,55534,,,1
@4RealWomen_,@Barnes_Law,Directed,57785,,,1
@4RealWomen_,@JaredBeck,Directed,57784,,,1
@4truthbombs,@OliverMcGee,Directed,52406,,,1
@4truthbombs,@RyanAFournier,Directed,52407,,,1
@4truthbombs,@SethNixMusic,Directed,52404,,,1
@4truthbombs,@StanCampbell14,Directed,52405,,,1
@4YrsToday,@THEsaragilbert,Directed,39267,,,1
@5_2blue,@BostonGlobe,Directed,19458,,,1
@5_2blue,@joncoopertweets,Directed,19457,,,1
@5_2blue,@TheRevAl,Directed,47786,,,1
@5_2blue,@variety,Directed,12218,,,1
@50_hi1,@chuckwoolery,Directed,37530,,,1
@502_438,@annefcav,Directed,56841,,,1
@502_438,@ClayTravis,Directed,56844,,,1
@502_438,@CryptoPopsicle,Directed,56843,,,1
@502_438,@espn,Directed,56847,,,1
@502_438,@KeithOlbermann,Directed,56845,,,1
@502_438,@TL504,Directed,56842,,,1
@502_438,@TravMoco,Directed,56840,,,1
@50th_President,@anyalhas,Directed,61257,,,1
@5150power,@MailOnline,Directed,60070,,,1
@5150power,@vicenews,Directed,32291,,,1
@5280_native,@Shannonb1,Directed,30254,,,1
@53848398938550_,@ChelseaClinton,Directed,31865,,,1
@53848398938550_,@intheMatrixxx,Directed,31863,,,1
@53848398938550_,@POTUS,Directed,31866,,,1
@53flowerchild,@cnnbrk,Directed,31410,,,1
@563Scott,@Dawn_DeMore1,Directed,25568,,,1
@56casey1,@Barbara02198417,Directed,20209,,,1
@56casey1,@jessfedigan,Directed,20210,,,1
@56casey1,@VivaLaFreedom,Directed,26892,,,1
@56kelli,@yahoo,Directed,10231,,,1
@575haiku,@LunaLuvgood2017,Directed,56390,,,1
@575haiku,@mikefarb1,Directed,56389,,,1
@5phillipsgirls,@marthamaccallum,Directed,32321,,,1
@5phillipsgirls,@RealCandaceO,Directed,32323,,,1
@5sahandful,@Chocoholic_wino,Directed,50543,,,1
@5sahandful,@FoxNews,Directed,50544,,,1
@619_971,@JohnGoodno,Directed,51343,,,1
@619_971,@KayaJones,Directed,51342,,,1
@666MillSY666,@Jordan_Sather_,Directed,57888,,,1
@67easygoin,@KayaJones,Directed,9443,,,1
@6ixBro,@ClayTravis,Directed,11709,,,1
@6ixBro,@espn,Directed,11712,,,1
@6ixBro,@KeithOlbermann,Directed,11710,,,1
@6justincredible,@Jovian1,Directed,31900,,,1
@6Strings_1Hack,@TheTweetOfGod,Directed,2428,,,1
@707_8433111,@Cernovich,Directed,43056,,,1
@707_8433111,@RealKyleMorris,Directed,43057,,,1
@70sMUSICADDICT,@RobertIger,Directed,28912,,,1
@70sMUSICADDICT,@TheView,Directed,32195,,,1
@71ss396,@OliverMcGee,Directed,43617,,,1
@75Verita,@andygh26,Directed,28724,,,1
@75Verita,@chrisb_writer,Directed,28723,,,1
@75Verita,@debralynnsmith3,Directed,28727,,,1
@75Verita,@Milliron681,Directed,28725,,,1
@75Verita,@soonerrick,Directed,28726,,,1
@76ersprocess21,@abc,Directed,58002,,,1
@76ersprocess21,@blackishabc,Directed,58003,,,1
@76ersprocess21,@FreshOffABC,Directed,58004,,,1
@777paint,@WayneDupreeShow,Directed,33664,,,1
@77Pnk,@RealAlexJones,Directed,57775,,,1
@787Blogger,@ChelseaClinton,Directed,57118,,,1
@787Blogger,@DonaldJTrumpJr,Directed,59078,,,1
@787Blogger,@JudyFrances1975,Directed,57828,,,1
@787Blogger,@mcsha_k,Directed,57829,,,1
@787Blogger,@OpenSociety,Directed,57119,,,1
@787Blogger,@Trump201711,Directed,59076,,,1
@787Blogger,@Tycou,Directed,59077,,,1
@7brdgesroad,@7brdgesroad,Directed,11963,,,1
@7brdgesroad,@BethB1213,Directed,2474,,,1
@7brdgesroad,@crlange12,Directed,48212,,,1
@7brdgesroad,@JakeSherman,Directed,48213,,,1
@7brdgesroad,@massaro_sherry,Directed,48211,,,1
@7brdgesroad,@overthewall1630,Directed,2866,,,1
@7brdgesroad,@soonerrick,Directed,2867,,,1
@7diasdnoticias,@thr,Directed,40925,,,1
@7e84d3be6f9e4d8,@FOXTV,Directed,8911,,,1
@7e84d3be6f9e4d8,@RoseanneOnABC,Directed,32178,,,1
@7ejaazii,@AliAbunimah,Directed,34539,,,1
@7ejaazii,@Rshahtrader,Directed,34538,,,1
@7leaf3,@dailybriefing,Directed,37254,,,1
@7leaf3,@ValerieJarrett,Directed,15586,,,1
@7MACK10,@JoeBudden,Directed,14634,,,1
@7News,@7News,Directed,5963,,,1
@7point34,@edwardludvigsen,Directed,50164,,,1
@7tt_Kathy,@ArizonaKayte,Directed,36351,,,1
@7tt_Kathy,@carrieksada_,Directed,36352,,,1
@7tt_Kathy,@DonnaWR8,Directed,36355,,,1
@7tt_Kathy,@Genesis33K,Directed,36347,,,1
@7tt_Kathy,@KatTheHammer1,Directed,36353,,,1
@7tt_Kathy,@kwilli1046,Directed,36354,,,1
@7tt_Kathy,@USAHotLips,Directed,36348,,,1
@8_21_6_6,@NolteNC,Directed,41726,,,1
@8_21_6_6,@thereal,Directed,41727,,,1
@804Scoe,@Jordan_Sather_,Directed,12684,,,1
@80SAPPHlC,@MADBLACKTHOT,Directed,52778,,,1
@80SAPPHlC,@TheRitaMoreno,Directed,52777,,,1
@81KGB,@digital_snypr,Directed,46544,,,1
@86Postmodernist,@Lani6400,Directed,53662,,,1
@87Srm,@scottisbell_,Directed,23532,,,1
@89civicsedanefr,@nbcnews,Directed,34712,,,1
@8fuld,@RyanAFournier,Directed,39135,,,1
@8lexnicole,@WOW_TN,Directed,42145,,,1
@906Amy,@FOXTV,Directed,9905,,,1
@906Amy,@walterowensgrpa,Directed,9904,,,1
@911eightynine,@Slysneak,Directed,13369,,,1
@91fordian,@ValerieJarrett,Directed,12584,,,1
@91fordian,@WillieGeist,Directed,12582,,,1
@986,@andygh26,Directed,18800,,,1
@986,@chrisb_writer,Directed,18799,,,1
@986,@debralynnsmith3,Directed,18803,,,1
@986,@itsninoooo,Directed,18797,,,1
@986,@Milliron681,Directed,18801,,,1
@986,@soonerrick,Directed,18802,,,1
@986,@staab_teresa,Directed,18798,,,1
@99ermikeb,@ABC_Publicity,Directed,29399,,,1
@a_blues_clue,@TitusNation,Directed,32638,,,1
@A_Gato_Viejo,@WonderAunt1979,Directed,33580,,,1
@A_Gruszka,@CollinRugg,Directed,58063,,,1
@A_Kay77,@EBoyajy,Directed,58756,,,1
@A_Kay77,@emrazz,Directed,6498,,,1
@a_mo144,@miaperrone,Directed,38263,,,1
@A_Team_Tim,@7tt_Kathy,Directed,61611,,,1
@A_Team_Tim,@ArizonaKayte,Directed,61614,,,1
@A_Team_Tim,@carrieksada_,Directed,61615,,,1
@A_Team_Tim,@DonnaWR8,Directed,61618,,,1
@A_Team_Tim,@KatTheHammer1,Directed,61616,,,1
@A_Team_Tim,@kwilli1046,Directed,61617,,,1
@A_Team_Tim,@RuthieRedSox,Directed,61619,,,1
@A_Team_Tim,@USAHotLips,Directed,61610,,,1
@A_Thon_X,@DiversityAndCmx,Directed,33572,,,1
@a_wildonger,@TeaPainUSA,Directed,50194,,,1
@a00link,@JackPosobiec,Directed,39301,,,1
@a00link,@kaycee1971usa,Directed,39299,,,1
@a00link,@michelleisawolf,Directed,39302,,,1
@a00link,@ZaBlanc,Directed,39300,,,1
@a2burns,@YouTube,Directed,9551,,,1
@a4ronlopez,@KeithOlbermann,Directed,11115,,,1
@aa_tweeter,@denisesteinberg,Directed,626,,,1
@aa_tweeter,@Dictionarycom,Directed,625,,,1
@AAAristarchus,@ClayTravis,Directed,12226,,,1
@AAAristarchus,@espn,Directed,12229,,,1
@AAAristarchus,@hislovejoypeace,Directed,12225,,,1
@AAAristarchus,@KeithOlbermann,Directed,12227,,,1
@aaarocket27,@385parkplace,Directed,20500,,,1
@aaarocket27,@MARS0411,Directed,20498,,,1
@aaarocket27,@SGTreport,Directed,20501,,,1
@aaarocket27,@ValerieJarrett,Directed,20502,,,1
@aalber87,@RoseanneOnABC,Directed,36630,,,1
@Aaron_Castoreno,@ConservaMomUSA,Directed,38765,,,1
@Aaron_Castoreno,@FoxNews,Directed,6372,,,1
@Aaron_Castoreno,@FOXTV,Directed,38767,,,1
@Aaron_Castoreno,@GartrellLinda,Directed,38766,,,1
@Aaron_Castoreno,@JessicaTarlov,Directed,33493,,,1
@Aaron_Castoreno,@scotlassie49,Directed,13019,,,1
@Aaron_Castoreno,@TeamCavuto,Directed,4384,,,1
@Aaron_Castoreno,@Thomas1774Paine,Directed,13018,,,1
@aaron_magro,@AmyOnCoffee,Directed,11995,,,1
@aaron_magro,@TheRealHublife,Directed,11996,,,1
@AaronBe84686507,@Gavin_McInnes,Directed,46088,,,1
@AaronBrynen,@LizNBntown,Directed,26674,,,1
@AaronBrynen,@TxMomin,Directed,26673,,,1
@AaronDoodles,@Variety,Directed,33458,,,1
@aarondotcompton,@MaryRobinette,Directed,27849,,,1
@aaronmiller43,@charliesheen,Directed,20029,,,1
@AB2kGR,@THEsaragilbert,Directed,20947,,,1
@ab7260,@JamesKosur,Directed,33792,,,1
@ab7260,@Twitter,Directed,33793,,,1
@abbafanatic12,@jabberwky99,Directed,52866,,,1
@abbafanatic12,@TheTweetOfGod,Directed,52867,,,1
@ABC_Publicity,@Chelu61Frye,Directed,35609,,,1
@ABC_Publicity,@DavidCornDC,Directed,35613,,,1
@ABC_Publicity,@Disney,Directed,48542,,,1
@ABC_Publicity,@IRCards3,Directed,35611,,,1
@ABC_Publicity,@lawto9,Directed,35612,,,1
@ABC_Publicity,@RoseanneOnABC,Directed,48543,,,1
@ABC_Publicity,@Zeusacsom,Directed,35610,,,1
@ABC7,@Disney,Directed,26321,,,1
@ABC7Brandi,@DebraMessing,Directed,21468,,,1
@ABC7Brandi,@iamwandasykes,Directed,21469,,,1
@ABC7Brandi,@ValerieJarrett,Directed,21470,,,1
@ABCWorldNews,@TheMiddle_ABC,Directed,11110,,,1
@abedelman,@nbcnews,Directed,18653,,,1
@AbeFroman,@JothikaN,Directed,32429,,,1
@AbeFroman,@MannyUlibarri,Directed,32430,,,1
@abejarano12,@DawnNeufeld,Directed,27300,,,1
@abferri,@FoxNews,Directed,64,,,1
@Abigailfangirls,@hankgreen,Directed,58641,,,1
@Abigailfangirls,@RosannaPansino,Directed,58643,,,1
@abimisola00,@ResistTrump24,Directed,30754,,,1
@ablebody4,@YahooEnt,Directed,49709,,,1
@abodon_5,@JKRobot_7,Directed,60380,,,1
@AboutTimeMario,@brauschgringle,Directed,23348,,,1
@ABPC84,@1Jedi_Rey,Directed,18987,,,1
@ABPC84,@EzraBridger2018,Directed,18986,,,1
@ABPC84,@RoseanneOnABC,Directed,18990,,,1
@AbpositiveJack,@abcnews,Directed,21974,,,1
@AbpositiveJack,@ABCPolitics,Directed,21973,,,1
@AbpositiveJack,@THEsaragilbert,Directed,38556,,,1
@AbrahamAlyzah,@alshadowdancer,Directed,28438,,,1
@AbrahamAlyzah,@bmacdsst,Directed,28440,,,1
@AbrahamAlyzah,@BobinHB,Directed,28443,,,1
@AbrahamAlyzah,@jollyeaker,Directed,28441,,,1
@AbrahamAlyzah,@lostandlovinit,Directed,28436,,,1
@AbrahamAlyzah,@PwrCane1,Directed,28437,,,1
@AbrahamAlyzah,@SCCFB2016,Directed,28442,,,1
@AbrahamAlyzah,@VkilledtheRstar,Directed,28435,,,1
@AbrahamAlyzah,@xXGarboXx,Directed,28439,,,1
@Abrasive1David,@debsugar,Directed,58407,,,1
@Abrasive1David,@futureghosty,Directed,58409,,,1
@Abrasive1David,@iamTannenbaum,Directed,58408,,,1
@Abrasive1David,@iamwandasykes,Directed,58411,,,1
@Abrasive1David,@ofthefree20,Directed,58406,,,1
@Abrasive1David,@Only4RM,Directed,58410,,,1
@Abrasive1David,@RoseanneOnABC,Directed,58412,,,1
@abrett107,@TheTweetOfGod,Directed,206,,,1
@AbsolumAbsolum,@ABCNetworkLost94133,Directed,24565,,,1
@AbsolumAbsolum,@ABCNetworkShaunKing,Directed,28425,,,1
@AbsolumAbsolum,@Lost94133,Directed,24566,,,1
@AbsolumAbsolum,@Ohio_Buckeye_US,Directed,24567,,,1
@AbsolumAbsolum,@ShaunKing,Directed,28426,,,1
@AbsolutelyNots,@ceceyy,Directed,21493,,,1
@AbsolutelyNots,@JamilSmith,Directed,21494,,,1
@AbsolutLIBRA,@USATODAY,Directed,25872,,,1
@abstewart66,@kurtwvs,Directed,56812,,,1
@abunadav,@RealMikeTrimm,Directed,6836,,,1
@abunadav,@wikileaks,Directed,6838,,,1
@abutler04,@iamwandasykes,Directed,34519,,,1
@abutler04,@jody_span,Directed,34517,,,1
@abutler04,@Odie043069,Directed,34518,,,1
@abutler04,@RoseanneOnABC,Directed,34520,,,1
@abytw,@THEsaragilbert,Directed,19929,,,1
@ac_ec,@ndyWillis,Directed,37051,,,1
@acbowen,@peaceandfreedom,Directed,40909,,,1
@accessonline,@RoseanneOnABC,Directed,2073,,,1
@accountable_gov,@JTMYVA,Directed,29708,,,1
@accountable_gov,@valkyrie_hanna,Directed,29707,,,1
@Ace_of_Spaids,@4FansMovie20,Directed,34452,,,1
@Ace_of_Spaids,@Misty_Susan,Directed,34453,,,1
@Ace_of_Spaids,@noahdavidbors,Directed,34451,,,1
@Ace_of_Spaids,@prestigiouspg,Directed,34450,,,1
@Ace_of_Spaids,@PrezClintDeuce,Directed,34456,,,1
@Ace_of_Spaids,@RichaMikhail,Directed,34454,,,1
@Ace_of_Spaids,@seagirl462,Directed,34455,,,1
@Ace_of_Spaids,@TheVeronicaT,Directed,34449,,,1
@Ace0044Tw,@AkilahObviously,Directed,25116,,,1
@Ace0044Tw,@DerrickClifton,Directed,25115,,,1
@Ace0044Tw,@erinscafe,Directed,3399,,,1
@Ace0044Tw,@nycsouthpaw,Directed,3400,,,1
@acebailey6,@NBCTimeless,Directed,14750,,,1
@ACESandElGHTS,@ericonederful,Directed,41723,,,1
@Achatwithmyself,@TheTweetOfGod,Directed,13990,,,1
@AChaxum,@andygh26,Directed,20137,,,1
@AChaxum,@DaddyFems,Directed,21173,,,1
@AChaxum,@debralynnsmith3,Directed,20140,,,1
@AChaxum,@JakeSherman,Directed,21174,,,1
@AChaxum,@Milliron681,Directed,20138,,,1
@AChaxum,@nicwil75,Directed,21172,,,1
@AChaxum,@soonerrick,Directed,20139,,,1
@achieffo24,@charliekirk11,Directed,4995,,,1
@achieffo24,@colbertlateshow,Directed,43108,,,1
@achieffo24,@FLOTUS,Directed,44687,,,1
@achieffo24,@jimmykimmel,Directed,44686,,,1
@achieffo24,@KayaJones,Directed,44684,,,1
@achieffo24,@trish_regan,Directed,43107,,,1
@Acia_J,@MEGBusfield,Directed,22555,,,1
@Acia_J,@THEsaragilbert,Directed,22556,,,1
@acicconeyouth,@Kimberl67645744,Directed,57622,,,1
@acicconeyouth,@TwitterMoments,Directed,57623,,,1
@AcidKatSullivan,@RoseanneOnABC,Directed,48240,,,1
@acidroposy,@pedsal,Directed,51532,,,1
@acidroposy,@RealAlexJones,Directed,51533,,,1
@acidwashgenes,@619_971,Directed,55487,,,1
@acidwashgenes,@jimspoda,Directed,55489,,,1
@AckermannJohn,@ALT_uscis,Directed,14279,,,1
@ACKSHUALLYNAH,@IEatChawal,Directed,37077,,,1
@acleg10,@aishatyler,Directed,42532,,,1
@acleg10,@THEsaragilbert,Directed,42533,,,1
@acrockettworld,@FoxNews,Directed,17136,,,1
@AcShane11,@hu,Directed,43890,,,1
@AcShane11,@netflix,Directed,43889,,,1
@AcShane11,@TimAllenRants,Directed,43887,,,1
@actanonverba147,@mandymendez90,Directed,28117,,,1
@actanonverba147,@RoseanneOnABC,Directed,28120,,,1
@actiondirector1,@ChelseaClinton,Directed,757,,,1
@actiondirector1,@OpenSociety,Directed,758,,,1
@actionlady,@jeahmarsbars,Directed,57132,,,1
@AcuraTony,@SRuhle,Directed,46484,,,1
@Adael_aleka,@CatcheNameHere,Directed,59243,,,1
@Adael_aleka,@ChelseaClinton,Directed,59244,,,1
@adam_durbin,@Change,Directed,35888,,,1
@adam_durbin,@robertiger,Directed,56547,,,1
@adam_durbin,@sarahgilbert,Directed,35889,,,1
@adam_schartoff,@kenolin1,Directed,55461,,,1
@AdamAddict,@DarbaDee,Directed,45082,,,1
@AdamAddict,@DeannaSader,Directed,45081,,,1
@AdamAddict,@dougie1894,Directed,45078,,,1
@AdamAddict,@Lani6400,Directed,45083,,,1
@AdamAddict,@LisaP808,Directed,45077,,,1
@AdamAddict,@soonerrick,Directed,45080,,,1
@AdamAddict,@vertigo7804,Directed,45079,,,1
@adambanksdotcom,@jzellis,Directed,24353,,,1
@adambstrassberg,@AndyAnalytica,Directed,40422,,,1
@adambstrassberg,@RobertIger,Directed,40423,,,1
@adambstrassberg,@SavvySync,Directed,40421,,,1
@adambstrassberg,@ttssags,Directed,40420,,,1
@AdamDidThat,@LionelMedia,Directed,57363,,,1
@AdamDresbach,@iCruells,Directed,22311,,,1
@adamfelixobrien,@iamwandasykes,Directed,37783,,,1
@adamfelixobrien,@michellevisage,Directed,37782,,,1
@adamfelixobrien,@pkwilkins,Directed,37781,,,1
@AdamGrey615,@feelingcuntypt2,Directed,57211,,,1
@AdamGrey615,@JakeSherman,Directed,49328,,,1
@AdamGrey615,@Lani6400,Directed,60527,,,1
@AdamGrey615,@soonerrick,Directed,60901,,,1
@adamisalamb,@GottaLaff,Directed,7587,,,1
@AdamLeehess4,@ChelseaClinton,Directed,40357,,,1
@AdamLeehess4,@OpenSociety,Directed,40359,,,1
@AdamMacRoss,@AR1535598429,Directed,32650,,,1
@AdamMacRoss,@EricStacy,Directed,32647,,,1
@AdamMacRoss,@GiffordsCourage,Directed,32652,,,1
@AdamMacRoss,@LifeIsSweetBaby,Directed,32649,,,1
@AdamMacRoss,@lindalaveck,Directed,32648,,,1
@AdamMacRoss,@RealTiredOTrump,Directed,32651,,,1
@AdamMeiks,@bensherwood,Directed,37912,,,1
@AdamMeiks,@DanaPerino,Directed,37910,,,1
@AdamMeiks,@EvanPCarlson,Directed,37909,,,1
@AdamnSchulz,@JayRichardson99,Directed,29751,,,1
@AdamOsborne77,@CoachMason33,Directed,53312,,,1
@AdamOsborne77,@washingtonpost,Directed,53313,,,1
@AdamPllr,@RoseanneOnABC,Directed,34735,,,1
@AdamPllr,@whiteybird33,Directed,34732,,,1
@AdamPotash,@JohnHookfox10,Directed,4647,,,1
@AdamRoche168,@SafiMaasai,Directed,29333,,,1
@AdamrR83,@CassandraRules,Directed,13978,,,1
@AdamrR83,@chriswray3,Directed,13977,,,1
@Adams4671Mary,@DemResistance,Directed,2981,,,1
@adamskoglund,@cloudsinvenice,Directed,13520,,,1
@adamskoglund,@rawvans,Directed,13519,,,1
@adamsoldeo,@RoseanneOnABC,Directed,26495,,,1
@adamsoldeo,@zoesaldana,Directed,26492,,,1
@adamvduro,@lsarsour,Directed,55958,,,1
@Adcockthe2nd,@JackPosobiec,Directed,51007,,,1
@Addicted2Poli,@_TanyaMeyer,Directed,20745,,,1
@Addicted2Poli,@kenolin1,Directed,20744,,,1
@AddictedLives,@Disney,Directed,19153,,,1
@AddictedLives,@GMA,Directed,16239,,,1
@AddictedLives,@MichaelSkolnik,Directed,19152,,,1
@AddictedLives,@MSNBC,Directed,20009,,,1
@AddictedLives,@NBCNightlyNews,Directed,12387,,,1
@AddInfoOrg,@AddInfoOrg,Directed,37345,,,1
@addison_dr,@GottaLaff,Directed,13829,,,1
@addison_dr,@kcblueDEMinKS,Directed,15137,,,1
@addison_dr,@SueinRockville,Directed,12599,,,1
@addison_dr,@TheRealTBone,Directed,13121,,,1
@addison_dr,@Thom_Hartmann,Directed,16289,,,1
@addison_dr,@Wandererl9,Directed,15689,,,1
@addressingthis,@vj44,Directed,39826,,,1
@Adee_9,@BrandiHillier,Directed,51061,,,1
@Adee_9,@TheRitaMoreno,Directed,51060,,,1
@adelekguitar,@KathyBurke,Directed,24554,,,1
@adelekguitar,@THEsaragilbert,Directed,24553,,,1
@AdelineParker20,@WayneDupreeShow,Directed,23897,,,1
@Adelphe11980811,@andygh26,Directed,16295,,,1
@Adelphe11980811,@debralynnsmith3,Directed,16298,,,1
@Adelphe11980811,@Milliron681,Directed,16296,,,1
@Adelphe11980811,@soonerrick,Directed,16297,,,1
@Adenovir,@copperbird7,Directed,40732,,,1
@Adenovir,@KaySpeed1,Directed,34937,,,1
@Adenovir,@TonyLepore5,Directed,40733,,,1
@adhdmini,@FOXTV,Directed,31485,,,1
@Adita1212,@BobIgerCEO,Directed,54803,,,1
@Adita1212,@HuffPost,Directed,54802,,,1
@ADmomof3,@espn,Directed,22265,,,1
@ADmomof3,@JesseKellyDC,Directed,31860,,,1
@Adnan0872,@ValerieJarrett,Directed,47563,,,1
@adnildyob,@KFILE,Directed,6987,,,1
@adnilxa,@fakenewsny8,Directed,59347,,,1
@adnilxa,@voxdotcom,Directed,10522,,,1
@adonis10032,@debralynnsmith3,Directed,13357,,,1
@adonis10032,@soonerrick,Directed,13356,,,1
@ADONISADDISON51,@mikecapuano,Directed,41284,,,1
@ADONISADDISON51,@ValerieJarrett,Directed,41285,,,1
@adoration0x,@therealroseanneTHEsaragilbert,Directed,17864,,,1
@adoration0x,@THEsaragilbert,Directed,17865,,,1
@AdoreUSAalways,@Noofer55,Directed,49769,,,1
@AdrblyFerocious,@Deggans,Directed,43978,,,1
@AdrblyFerocious,@MamaRose2017,Directed,17649,,,1
@AdrblyFerocious,@MSNBC,Directed,43977,,,1
@AdrblyFerocious,@The_UnSilent_,Directed,43976,,,1
@AdrblyFerocious,@yoruguaenusa,Directed,17650,,,1
@adrianlionheart,@TheTruthParadox,Directed,29101,,,1
@adriannebyrd,@AngryBlackLady,Directed,59747,,,1
@adrianwla,@CugoVick,Directed,13567,,,1
@adrianwla,@Traceytac,Directed,13566,,,1
@AdrienneLaCava,@DavidCornDC,Directed,43494,,,1
@AdrienneLaCava,@JohnAvignone,Directed,46387,,,1
@AdrienneLaCava,@kkhhughes,Directed,59888,,,1
@AdultSippyCup,@RealAlexJones,Directed,55689,,,1
@AdventuresInCP,@JackPosobiec,Directed,20491,,,1
@advodude,@DisneyABCTV,Directed,21606,,,1
@advodude,@MVPCouple,Directed,56605,,,1
@aedaw9i9,@AnOpenSecret,Directed,38660,,,1
@aedaw9i9,@Geeismad,Directed,38659,,,1
@aedaw9i9,@Pecafan,Directed,38657,,,1
@aedwardslevy,@arthur_spirling,Directed,40249,,,1
@aemossberg,@ItsMeCathi,Directed,55991,,,1
@aerialred,@CillizzaCNN,Directed,37644,,,1
@aerienari,@Complex,Directed,19035,,,1
@aeronautic1,@DanaPerino,Directed,17235,,,1
@aestheticashira,@chick_in_kiev,Directed,53030,,,1
@aestheticashira,@Istillwantapony,Directed,53596,,,1
@aestheticashira,@Lani6400,Directed,57878,,,1
@aestheticashira,@oliverdarcy,Directed,53032,,,1
@aestheticashira,@soonerrick,Directed,57877,,,1
@aestheticashira,@TheTrumpgang,Directed,53029,,,1
@AFashBoy,@AFashBoy,Directed,28183,,,1
@afavon440,@THEsaragilbert,Directed,56888,,,1
@Affenmarzipan,@BeelbyLaura,Directed,47215,,,1
@Affenmarzipan,@ChelseaClinton,Directed,47220,,,1
@Affenmarzipan,@MarcSilvahh,Directed,47214,,,1
@Affenmarzipan,@mehransharmini,Directed,47218,,,1
@Affenmarzipan,@mojopo,Directed,47217,,,1
@Affenmarzipan,@OpenSociety,Directed,47221,,,1
@Affenmarzipan,@Snipercam7,Directed,47216,,,1
@afg3493,@carspax,Directed,34792,,,1
@afg3493,@DaddyFems,Directed,34794,,,1
@afg3493,@JakeSherman,Directed,34795,,,1
@afg3493,@nicwil75,Directed,34793,,,1
@afg3493,@RobHeilbron,Directed,49075,,,1
@afhutchinson,@Disney,Directed,13841,,,1
@afhutchinson,@THEsaragilbert,Directed,9919,,,1
