Id,Label,timeset,modularity_class,Eccentricity,closnesscentrality,harmonicclosnesscentrality,betweenesscentrality,tweets,mentions,pro
@houndsnmules,,,3073,8,0.282848,0.321183,0,,,
@SOSPompeo,,,3073,0,0,0,0,,,
@HousatonicITS,,,2774,8,0.283592,0.323137,3,1,0,3
@stranahan,,,2774,8,0.282383,0.319626,0,0,1,3
@UpinCT,,,2774,8,0.282848,0.321183,2,0,1,3
@HouseCracka,,,2478,1,1,1,0,,,
@houster4,,,3074,1,1,1,0,,,
@Dinok0618,,,3074,0,0,0,0,,,
@HoustonianAngry,,,1978,8,0.287468,0.334885,0,2,0,2
@Jillymoe,,,2651,8,0.283854,0.324596,1.333333,,,
@HowardA_Esq,,,96,2,0.571429,0.625,0,,,
@carin_apter,,,96,0,0,0,0,,,
@howardgluckman,,,3075,8,0.282383,0.319626,0,,,
@Howardspolitics,,,9,1,1,1,0,,,
@howdy_clark,,,73,9,0.250284,0.286906,0,,,
@diana_west_,,,73,0,0,0,0,,,
@molly_knight,,,3608,9,0.250288,0.277916,43209.096429,,,
@Howdy1358,,,616,8,0.282566,0.320773,0.333333,0,1,3
@howellsacto,,,1899,9,0.22449,0.247675,0,1,0,3
@Fedup_Mom,,,1899,0,0,0,0,0,1,3
@HoweStencil,,,4323,8,0.297205,0.339772,0,,,
@Howie_Felt,,,474,9,0.223246,0.244213,0,,,
@howleyreports,,,3076,8,0.282383,0.319626,0,,,
@HowMuchHun,,,3077,8,0.282383,0.319626,0,,,
@Hoya97,,,133,10,0.20514,0.221244,0,,,
@hPocus_,,,3078,8,0.282383,0.319626,0,1,0,3
@HPpurplefreak,,,3079,1,1,1,0,,,
@hrastomlat,,,3080,0,0,0,0,,,
@hrbzgal,,,3081,8,0.282383,0.319626,0,,,
@HRCFanGal,,,474,9,0.25256,0.286646,0,3,0,1.6666666666666667
@_ksl,,,474,0,0,0,0,0,1,3
@nancygilesnyc,,,474,9,0.232818,0.255935,474.516667,0,1,3
@RealMerrinD,,,474,0,0,0,0,,,
@hrhjmm,,,133,8,0.283688,0.32316,0,,,
@fredwimpy,,,133,0,0,0,0,,,
@hrkbenowen,,,54,9,0.246746,0.272945,0,,,
@HrSqMarwinner1,,,133,8,0.283592,0.322378,0,,,
@therealrose,,,474,0,0,0,0,,,
@HrtySpice,,,1978,8,0.283312,0.321972,0,1,0,3
@hskrbob,,,4323,8,0.291942,0.332935,0,,,
@hsojlightfoot,,,2010,9,0.24573,0.275781,0,,,
@hssbarro,,,3082,8,0.282383,0.319626,0,,,
@hsw0213,,,663,9,0.248578,0.270776,0,,,
@living4now11,,,663,0,0,0,0,1,0,5
@htaint10,,,3083,9,0.239429,0.260432,0,,,
@HTJ2016,,,4039,8,0.283312,0.322733,0,,,
@KellylovesCO,,,4039,0,0,0,0,,,
@HTMarkRSr,,,3084,8,0.282383,0.319626,0,,,
@hudsonjane5,,,54,8,0.287594,0.331933,0,,,
@rita65011991,,,54,8,0.283959,0.323706,4,,,
@HudsonValleyJE3,,,3085,8,0.282383,0.319626,0,,,
@huebakah,,,2774,8,0.289172,0.327968,0,1,0,1
@hueyx5,,,663,8,0.289695,0.332044,0,,,
@HuffSajna,,,96,8,0.286934,0.330337,0,,,
@hugeloser45,,,4323,8,0.294396,0.337096,0,,,
@Hugh_Dublin,,,3086,8,0.282566,0.320773,0,,,
@hugh_ehrenberg,,,3087,8,0.282383,0.319626,0,,,
@hughiesimon,,,3088,8,0.282383,0.319626,0,,,
@HughJampto,,,5314,8,0.297943,0.338397,0,1,0,3
@hughmungus89,,,3089,8,0.282383,0.319626,0,,,
@HugoVachon007,,,3090,8,0.282848,0.321183,0,,,
@thamasd,,,3090,0,0,0,0,,,
@HuisJoyce,,,3091,8,0.282383,0.319626,0,,,
@Hulkanator11,,,2774,8,0.300136,0.342492,0,1,0,3
@iLobbyist,,,2774,0,0,0,0,0,1,3
@Micsquito,,,2774,0,0,0,0,0,1,3
@Redankulous13,,,2774,0,0,0,0,0,1,3
@YeshuaBenDavid4,,,2774,0,0,0,0,0,1,3
@HullTaimac,,,3092,8,0.282383,0.319626,0,,,
@human_nature,,,3093,8,0.282383,0.319626,0,,,
@humanarchiver,,,3094,8,0.282383,0.319626,0,,,
@Home_Halfway,,,2774,0,0,0,0,1,0,3
@HumanRehab01,,,73,8,0.286637,0.332073,10,1,1,3
@VallerieJarrett,,,73,0,0,0,0,0,1,3
@HumbleHampton,,,474,8,0.284718,0.324849,0,,,
@ashbrd,,,474,0,0,0,0,,,
@HumbleSkyGPR,,,2010,10,0.19837,0.211957,0,1,0,3
@Hummer53,,,1426,8,0.284421,0.32619,0,,,
@humpy1980,,,4323,8,0.284039,0.323373,0,,,
@hundsnus,,,3095,8,0.282848,0.321183,0,0,1,3
@jkoz069,,,3095,8,0.282848,0.321183,0,1,0,1
@Hunkenpunken67,,,345,8,0.28275,0.321156,0,,,
@hunkforhire,,,3096,1,1,1,0,,,
@boring_as_heck,,,3096,0,0,0,0,,,
@hunkymuscles,,,3097,8,0.282383,0.319626,0,,,
@HunnicuttDale,,,3098,8,0.282383,0.319626,0,,,
@hunter_grizz,,,133,9,0.233655,0.25837,0,1,0,1
@Hunterbres,,,4323,8,0.293801,0.335185,0,,,
@hunterfrederick,,,3099,8,0.282383,0.319626,0,,,
@hunterlantzman,,,3100,1,1,1,0,,,
@go_oat,,,3100,0,0,0,0,,,
@Huntress62,,,3101,1,1,1,0,1,0,3
@HurlRamone,,,345,9,0.261391,0.287923,0,1,0,3
@MarkBull8,,,345,0,0,0,0,0,1,3
@HurrMichelle,,,3102,8,0.282383,0.319626,0,1,0,1
@Husainrazvi,,,3103,8,0.282383,0.319626,0,,,
@HuskerBG,,,96,8,0.288714,0.334713,0,,,
@huskermdb,,,4323,8,0.28534,0.325896,0,,,
@Hustling_Yadi,,,3104,8,0.294197,0.332432,0,,,
@HvnlyQn1,,,49,8,0.282848,0.321183,0,1,0,3
@HWJ21847,,,54,8,0.283592,0.323137,0,,,
@HWPicNews,,,61,2,0.75,0.833333,0,,,
@MichaelAusiello,,,61,0,0,0,0,,,
@hwtmj_official,,,786,8,0.283129,0.321592,0,,,
@HyHeLi123,,,3105,9,0.246328,0.270269,0,,,
@Hyl_ian,,,3988,8,0.282848,0.321183,0,,,
@mistermegative,,,3988,0,0,0,0,,,
@HylianTom,,,5314,8,0.297943,0.338397,0,1,0,5
@hyo__yeon,,,3106,1,1,1,0,,,
@nullLaneMclaine,,,3106,0,0,0,0,,,
@Hyoton1,,,3107,1,1,1,0,1,0,3
@liesandperfidy,,,3107,0,0,0,0,0,1,3
@Hypable,,,3108,1,1,1,0,,,
@Hyper_aice,,,3109,1,1,1,0,1,0,3
@BernardDJones,,,3109,0,0,0,0,0,1,3
@HyperSync,,,3110,8,0.282383,0.319626,0,,,
@hzahaley,,,3111,8,0.282383,0.319626,0,,,
@I_am_I_said_101,,,3112,10,0.199546,0.216789,0,1,0,3
@TheLeadCNN,,,3112,9,0.247318,0.274743,743.428571,,,
@I_am_IamSmart,,,474,8,0.28481,0.325757,0,,,
@I_Am_MFR,,,96,9,0.219951,0.239153,0,,,
@i_be_JB,,,3696,1,1,1,0,1,0,3
@I_Cary_On,,,54,1,1,1,0,,,
@I_Exude_Sarcasm,,,3113,1,1,1,0,,,
@Aneerinyourear,,,3113,0,0,0,0,,,
@I_Love_HHN,,,3114,9,0.246328,0.270269,0,,,
@I_Luv50,,,3115,9,0.246328,0.270269,0,,,
@I_R_M_E_,,,3116,8,0.282383,0.319626,0,1,0,1
@I_See_Russia,,,73,9,0.266451,0.308539,0,,,
@I_Tarin,,,1148,8,0.282848,0.321183,0,,,
@I_totally_rock,,,3117,8,0.282383,0.319626,0,,,
@i82u810,,,3118,8,0.282383,0.319626,0,,,
@i8wigan,,,73,8,0.293729,0.333138,0,1,0,3
@IA_Kelli,,,3119,8,0.282383,0.319626,0,,,
@iacct4u20072,,,3120,1,1,1,0,,,
@hardballchris,,,3120,0,0,0,0,,,
@iagoperez_sant,,,96,9,0.246893,0.273083,0,1,0,5
@iam4elements,,,3121,1,1,1,0,,,
@PoliticsNewz,,,3121,0,0,0,0,2,0,4
@IAmAdamJ,,,3122,8,0.282383,0.319626,0,1,0,3
@iamandrewfacey,,,3123,8,0.282383,0.319626,0,1,0,3
@iamangel71,,,3124,8,0.282383,0.319626,0,,,
@IAmAphroditeOz,,,474,8,0.283215,0.322709,0,1,0,3
@iamAtheistGirl,,,96,8,0.286557,0.32679,0,1,0,3
@MakeANoteOfThat,,,96,8,0.286557,0.32679,0,,,
@iambatmandoug,,,1374,1,1,1,0,1,0,5
@IamBeccaByrd,,,3125,8,0.282566,0.320773,0,,,
@IamCapitalK77,,,73,8,0.282383,0.319626,0,,,
@iamcedricneal,,,3126,1,1,1,0,,,
@BobbyBigWheel,,,3126,0,0,0,0,,,
@IamClydeDSmith,,,3127,8,0.282383,0.319626,0,,,
@iamdanielgeske,,,3128,8,0.282383,0.319626,0,1,0,3
@iamdcolecomedy,,,3129,8,0.282383,0.319626,0,1,0,1
@IAmDevinRucker,,,1560,8,0.283485,0.323258,0,1,0,1
@IamFreshorDie,,,3130,8,0.282383,0.319626,0,1,0,3
@iamgrandmaCarol,,,3131,8,0.282383,0.319626,0,,,
@iamgwbush,,,3132,8,0.282383,0.319626,0,,,
@IamHellermann,,,1899,8,0.282848,0.321183,0,1,0,1
@iaminthemoody,,,54,8,0.282566,0.320773,0,,,
@Iamjaycole1,,,474,9,0.223246,0.244213,0,,,
@iamjohnathan3,,,3133,8,0.282383,0.319626,0,,,
@iamKaptainKash,,,3370,8,0.283323,0.321645,0,,,
@IAmKneeGrow,,,474,8,0.28275,0.321156,0,,,
@iamlanaarcher,,,663,8,0.286979,0.329898,0,0,1,3
@iamlankypatrick,,,3134,8,0.282383,0.319626,0,,,
@IAmLegendIkon,,,3135,8,0.282383,0.319626,0,,,
@iamlfwright,,,49,1,1,1,0,1,0,1
@iamlordvoldy,,,73,8,0.285885,0.324455,0,,,
@iamMAMACITA,,,3136,8,0.282383,0.319626,0,,,
@IamMARMAR,,,3608,8,0.283312,0.322733,0,,,
@iammuzzy,,,3137,8,0.282383,0.319626,0,,,
@iamnad82,,,3138,8,0.282383,0.319626,0,,,
@iamnoskcaj,,,6886,8,0.282848,0.321183,0,1,0,3
@iamodus_,,,3139,8,0.283031,0.322328,0,1,0,1
@carlimosier,,,3139,0,0,0,0,0,1,3
@iamprettypetty,,,5962,8,0.284977,0.326977,0,1,0,3
@CamposGarabito,,,5962,0,0,0,0,0,1,3
@hughp1970,,,5962,0,0,0,0,,,
@JacUup,,,5962,8,0.28759,0.333007,23.4,0,1,3
@KingTalcum,,,5962,0,0,0,0,,,
@iamRachelWolf,,,3140,1,1,1,0,,,
@jdice03,,,3140,0,0,0,0,,,
@thebillybush,,,3140,0,0,0,0,,,
@iamrobineublind,,,9,8,0.290861,0.326444,0,1,0,1
@iamryanlaskey,,,3141,8,0.282383,0.319626,0,,,
@iamSAR,,,3142,1,1,1,0,1,0,1
@Colts5Braves,,,3142,0,0,0,0,0,1,3
@IAmSarahBraasch,,,4323,8,0.297887,0.340215,0,,,
@iamshametral,,,1560,8,0.286998,0.33561,0,2,0,3
@akaAnthos,,,1560,0,0,0,0,,,
@THEsaragilbertit,,,1560,0,0,0,0,,,
@IAmSophiaNelson,,,345,9,0.246753,0.271939,23.62619,,,
@iamstevenscales,,,474,8,0.284718,0.324849,0,1,0,3
@IAmSueSue2,,,1560,9,0.223246,0.243449,0,,,
@IAmSuperTrump,,,474,8,0.282933,0.322302,0,,,
@iamtheFLYEST,,,3143,8,0.282383,0.319626,0,,,
@IamTheRealJoan,,,73,2,0.666667,0.75,0,,,
@IamTommiGirl,,,96,1,1,1,0,,,
@iAmWavyyJonez,,,663,1,1,1,0,,,
@IAmXplisit,,,3144,1,1,1,0,,,
@danawhite,,,3144,0,0,0,0,,,
@z0mgItsHutch,,,3144,0,0,0,0,,,
@iamzeeeggman,,,526,1,1,1,0,,,
@Ian_Rado,,,54,9,0.228631,0.249106,0,1,0,3
@Ian132235,,,4323,8,0.290473,0.330253,0,1,0,3
@ianandrewrauch,,,4323,8,0.300409,0.34858,0,1,0,1
@Sarah_SKG_1983,,,2774,8,0.284135,0.325951,4,,,
@UMarylandTerp,,,4323,8,0.298294,0.343189,0,0,1,3
@ianberg,,,3145,1,1,1,0,,,
@mattgurney,,,3145,0,0,0,0,,,
@Iancinehouse23,,,49,8,0.282848,0.321183,0,,,
@IanLC,,,3146,9,0.246753,0.271939,0,,,
@IndianasOwn,,,3146,0,0,0,0,,,
@IanMcKa89739255,,,3147,8,0.282383,0.319626,0,,,
@IanMcLaughlin73,,,3148,8,0.282383,0.319626,0,1,0,3
@IANMONTY,,,3149,8,0.282566,0.320773,0,1,0,1
@iansmith06,,,3112,8,0.282848,0.321183,0,,,
@Ianto_back2_TW,,,3112,8,0.283409,0.321998,0,,,
@IanWysor,,,2774,9,0.244716,0.276701,0,1,0,3
@DailyMail,,,2774,0,0,0,0,,,
@InStyle,,,2774,0,0,0,0,,,
@iariadavis,,,474,8,0.282383,0.319626,0,2,1,3
@IbanezPlayer124,,,4323,8,0.290473,0.330253,0,,,
@IBDreamin75,,,73,8,0.288499,0.333012,0,1,0,3
@plato24,,,73,0,0,0,0,,,
@ibeendoingthat,,,3150,8,0.282383,0.319626,0,,,
@Ibewmanof9,,,3151,8,0.282383,0.319626,0,,,
@ibrand,,,4323,8,0.290944,0.342069,1145.5,0,1,3
@hiatus_blog,,,4323,0,0,0,0,,,
@IUgirl524,,,4323,0,0,0,0,,,
@PishchikDavid,,,4323,8,0.282383,0.319626,0,,,
@SEACHAMPS,,,1253,8,0.282383,0.319626,0,1,0,3
@vibinmood,,,2774,0,0,0,0,0,1,3
@ibrokemyserious,,,2010,9,0.224156,0.247284,0,,,
@rebel19,,,2010,1,1,1,1,,,
@iburconscience,,,1560,9,0.264721,0.306386,0,,,
@izonorion71,,,1560,0,0,0,0,,,
@iburnsteel,,,3152,8,0.282383,0.319626,0,1,0,5
@IC_Y_U_ENVY,,,3153,8,0.282383,0.319626,0,1,0,3
@icantevenw_this,,,133,8,0.30661,0.345634,0,,,
@icarus_vuitton,,,474,1,1,1,0,,,
@ice_kingy,,,54,8,0.283301,0.323067,0,1,0,1
@ice_prizma,,,3154,9,0.246328,0.270269,0,,,
@iCe_PryNcEsS,,,3370,8,0.284814,0.323762,0,,,
@icemule3743,,,3155,8,0.282383,0.319626,0,,,
@ICheckTheFacts,,,96,10,0.194248,0.20922,0,,,
@Reggie_Adkins,,,96,0,0,0,0,,,
@icognito007,,,3156,8,0.282383,0.319626,0,,,
@icowrich,,,3157,8,0.282848,0.321183,0,,,
@charmies21,,,3157,0,0,0,0,,,
@lemire_suzanne,,,61,8,0.289003,0.336889,699,1,1,3
@icrygoodbye,,,3158,8,0.282383,0.319626,0,,,
@Icthythus,,,73,9,0.240618,0.265019,0,,,
@ictussunshine,,,345,9,0.223644,0.24518,0,,,
@Nitemists,,,345,0,0,0,0,,,
@ICUFamous,,,3159,8,0.282383,0.319626,0,,,
@icumoron,,,5962,2,0.8,0.875,3,1,0,3
@id6klub,,,3160,1,1,1,0,,,
@Crawf33,,,3160,0,0,0,0,,,
@HumbleTeej,,,3160,0,0,0,0,,,
@IdahoIndependen,,,474,2,0.533333,0.5625,0,,,
@IdahoTitan,,,133,8,0.30661,0.345634,0,,,
@idawhannadoyou,,,474,8,0.282848,0.321183,0,,,
@ABCN,,,474,0,0,0,0,,,
@IdaWildPatriot,,,1899,8,0.283679,0.323304,0,,,
@PatrioticGirl71,,,1899,8,0.282933,0.321347,1,,,
@idealand,,,3161,8,0.282383,0.319626,0,2,0,1
@ideasurge,,,3162,8,0.282848,0.321183,0,1,0,3
@brand_BIG,,,3162,0,0,0,0,1,1,3
@IDGAS100,,,3370,8,0.283592,0.323137,0,1,0,3
@Pr3ttyPee,,,1560,0,0,0,0,,,
@Idjitseverytime,,,3370,9,0.231053,0.252225,0,1,0,3
@mark_tizzard,,,3370,0,0,0,0,0,1,3
@idlbeokay_bob,,,3163,8,0.282383,0.319626,0,,,
@IdleArchitect,,,49,8,0.284887,0.32511,0,,,
@ROHLL5,,,49,1,1,1,0.833333,,,
@iDolodotCom,,,73,9,0.236986,0.260284,0,1,0,1
@IDontCare_111,,,49,9,0.232409,0.254229,0,1,0,3
@iDreamer18,,,9,8,0.298906,0.341969,0,1,0,3
@LouiseMensch,,,9,8,0.286277,0.327654,0,0,1,3
@IdyllicLiving,,,54,1,1,1,0,,,
@Hadas_Gold,,,54,0,0,0,0,0,1,3
@IehovaDeus,,,3164,8,0.282383,0.319626,0,,,
@iery_tamey,,,474,8,0.295071,0.335485,0,,,
@iffychick,,,3165,8,0.282383,0.319626,0,1,0,1
@Ifollowfreeze,,,3166,8,0.282383,0.319626,0,,,
@IFoughtTheLawnL,,,49,9,0.233704,0.253526,0,,,
@mattharvest420,,,49,0,0,0,0,,,
@ifshesaidso,,,663,8,0.283129,0.321592,0,,,
@IFSNewsWriters,,,61,2,0.666667,0.75,0,1,0,3
@IfThenTiming,,,133,8,0.287409,0.329183,0,,,
@ifwdoritos,,,3167,8,0.282383,0.319626,0,,,
@igeva,,,3168,8,0.282383,0.319626,0,,,
@Igg6,,,3169,8,0.282383,0.319626,0,,,
@igneousidol,,,73,8,0.283775,0.324276,0,,,
@jltoutmoon,,,73,0,0,0,0,,,
@ih8everyyy1,,,3170,8,0.282383,0.319626,0,1,0,3
@IhabTs,,,3171,8,0.282383,0.319626,0,,,
@IHateDollarRent,,,3172,8,0.282383,0.319626,0,1,0,1
@IHateLiars247,,,2541,1,1,1,0,1,0,3
@iHateTimPereira,,,3173,8,0.282383,0.319626,0,,,
@IHateTrumpBigly,,,616,9,0.246893,0.27232,0,,,
@IHaveHadItNYC,,,4323,8,0.293801,0.335185,0,1,0,5
@IHeartCandC,,,3174,8,0.282383,0.319626,0,1,0,1
@IHeartPaulRudd,,,3175,8,0.282383,0.319626,0,,,
@ihvurbk2,,,133,9,0.242919,0.270699,0,,,
@clairepaziora,,,133,0,0,0,0,,,
@HOW,,,133,0,0,0,0,,,
@LynnePatton,,,133,0,0,0,0,,,
@ii_shieldwolf,,,3176,9,0.246328,0.270269,0,,,
@iilygraciie,,,3177,8,0.282383,0.319626,0,,,
@iimiindy,,,9,8,0.295822,0.336425,0,1,0,3
@matbreen,,,9,9,0.240792,0.265636,2,0,1,3
@iisoftxs,,,3178,8,0.286277,0.327654,0,1,0,3
@iiSoRndm,,,3179,8,0.282383,0.319626,0,,,
@IJefTomI,,,49,9,0.234099,0.261059,0,,,
@MattMurph24,,,49,0,0,0,0,,,
@ijustneedatwit,,,2651,1,1,1,0,,,
@Ikahn17,,,345,8,0.282848,0.321183,0,,,
@moriya2k2,,,96,8,0.284047,0.326538,4,,,
@ikhan23665,,,533,8,0.287213,0.330724,0,1,0,3
@ikhanograph,,,3180,8,0.282383,0.319626,0,1,0,1
@IkKijkRond,,,3181,8,0.295148,0.335481,0,,,
@Mrwickedramon,,,3181,0,0,0,0,,,
@OneOilOutlaw,,,3181,0,0,0,0,,,
@IKnowFB,,,133,8,0.286089,0.325437,0,,,
@iknowgenius,,,3182,8,0.282383,0.319626,0,,,
@iknowRanda2,,,474,8,0.28275,0.321156,0,,,
@ildivomiami,,,3183,8,0.282383,0.319626,0,1,0,3
@ilenelovesmolly,,,3184,1,1,1,0,1,0,3
@JJFan18,,,3184,0,0,0,0,0,1,3
@IlFidaDiLapo,,,3185,8,0.282383,0.319626,0,1,0,3
@ILive66Failed,,,3186,1,1,1,0,,,
@lukeoneil47,,,3186,0,0,0,0,,,
@illegalcounsel,,,345,8,0.297919,0.334228,0,,,
@Illinoisgal43,,,3187,8,0.282848,0.321183,0,1,0,3
@illistpost,,,3188,8,0.282848,0.321183,0,,,
@sandee0802,,,3188,0,0,0,0,,,
@illpoetic,,,474,8,0.28275,0.321156,0,,,
@Illumi_hottie66,,,4323,8,0.299611,0.345001,111,1,0,1
@s_gjr80,,,4323,0,0,0,0,0,1,3
@Illustratorius,,,3189,8,0.282383,0.319626,0,,,
@iLLVZA,,,157,1,1,1,0,,,
@Ilovebuffalo71,,,1560,9,0.223246,0.243449,0,,,
@ILoveHillaryC,,,4323,8,0.298305,0.347403,25.366667,1,0,1
@JslayerT,,,4323,8,0.291005,0.337895,10.333333,1,0,3
@sfgal823,,,4323,0,0,0,0,0,1,3
@ilovejesus_57,,,96,8,0.293485,0.339937,0,,,
@IloveMartyinMS,,,96,8,0.287402,0.331866,0,1,0,1
@Ilovemyfarm4222,,,73,9,0.249434,0.278467,0,1,0,3
@TheriotChristy,,,73,0,0,0,0,0,1,3
@ILuv2Dance,,,616,9,0.221602,0.241404,0,,,
@im_anonhuman,,,786,8,0.282848,0.321183,0,,,
@Im_TheAntiTrump,,,133,9,0.246606,0.272563,436.2,2,0,4
@im45peach2,,,4323,8,0.282848,0.321183,0,1,0,3
@Imabitc35666572,,,616,8,0.307947,0.341025,0,,,
@ImacForReal,,,3190,1,1,1,0,1,0,1
@imacummin,,,3191,1,1,1,0,,,
@JosephRemiB,,,3191,0,0,0,0,,,
@imademocrat,,,3608,8,0.285714,0.324956,0,1,0,1
@imadesertlilly2,,,345,8,0.294598,0.335831,33.611111,,,
@MustangGirl3,,,345,8,0.300578,0.343089,224.527778,1,1,1
@Imafolkdancer,,,345,8,0.295802,0.339634,0,,,
@dabecunas,,,345,0,0,0,0,,,
@DBHealingCenter,,,345,0,0,0,0,,,
@iMaGiNeprints,,,73,9,0.246886,0.272104,0,1,0,3
@imagnolo,,,3192,8,0.282383,0.319626,0,,,
@imahealer,,,3193,8,0.282383,0.319626,0,,,
@ImaQzak,,,3194,8,0.282848,0.321183,0,,,
@therealkarisfa,,,3194,0,0,0,0,,,
@imaristout,,,3370,8,0.284522,0.32511,0,,,
@imau2fan,,,9,1,1,1,0,2,0,3
@imbillmcneal,,,4997,1,1,1,0,,,
@jowrotethis,,,4997,0,0,0,0,0,1,3
@ImBlackISAYSO2,,,3195,8,0.282383,0.319626,0,1,0,5
@ImCarlosMontero,,,3196,8,0.282383,0.319626,0,,,
@IMDBorg,,,3197,1,1,1,0,,,
@CJWritesThings,,,3197,0,0,0,0,,,
@imdela,,,73,8,0.283117,0.32192,0,1,0,1
@Imfrommichigan,,,1560,9,0.223246,0.243449,0,,,
@ImHereForTrump,,,133,8,0.292421,0.330649,0,,,
@iMissMollyIvins,,,2774,8,0.250857,0.275757,0,,,
@ImJamesMonzello,,,3198,1,1,1,0,1,0,1
@pettycommajared,,,3198,0,0,0,0,0,1,3
@imjimmycassissa,,,3199,8,0.282383,0.319626,0,,,
@ImJohnnyApollo,,,49,1,1,1,0,,,
@imjohnnycouture,,,303,1,1,1,0,1,0,3
@IMJohnnyLooch,,,49,8,0.280801,0.321492,0,,,
@imjuststraight,,,663,2,0.6,0.666667,3,,,
@imlpinky,,,3200,8,0.282383,0.319626,0,1,0,5
@ImmaCOB,,,133,9,0.221493,0.24133,0,1,0,5
@ImmaMuteYa,,,96,8,0.304657,0.356986,0,1,0,3
@immigrant_legal,,,474,1,1,1,1,,,
@imnatecorddry,,,1407,1,1,1,0,,,
@ImNathanCollins,,,3201,8,0.282383,0.319626,0,,,
@IMO_Sha_J,,,49,8,0.288613,0.335277,0,,,
@elguapo64,,,49,0,0,0,0,,,
@MCallahanKC,,,49,2,0.6,0.666667,0,,,
@ImpeachAgentO,,,3597,8,0.289836,0.338855,0,1,0,1
@azkaban2,,,3597,0,0,0,0,0,1,3
@comcast,,,3597,0,0,0,0,0,1,3
@PrimeVideo,,,3597,0,0,0,0,,,
@ImpeachDaOrange,,,133,9,0.233655,0.25837,0,1,0,5
@Impeachhim2018,,,3202,9,0.239429,0.260432,0,1,0,1
@impeachthepos1,,,3203,8,0.298426,0.34046,0,,,
@impeachtinyhand,,,3204,8,0.282383,0.319626,0,,,
@impelling,,,3205,8,0.282383,0.319626,0,,,
@imperatordort,,,3206,8,0.282383,0.319626,0,,,
@Imperialbt,,,3207,8,0.282383,0.319626,0,,,
@ImpossiblyBossy,,,345,8,0.297919,0.334228,0,,,
@imstell,,,2974,8,0.286745,0.329193,0,,,
@IMStephanieLove,,,3208,1,1,1,0,1,0,3
@ABC7Chicago,,,3208,0,0,0,0,0,1,3
@ImTheOne4U2011,,,96,8,0.28275,0.32192,0,,,
@imthesongbirdy,,,3370,8,0.295544,0.337045,20.2,0,1,3
@jagproperties,,,3370,8,0.287628,0.32788,0,1,0,5
@Lizrrrfangwulf,,,3370,0,0,0,0,0,1,3
@In2TheSunshine2,,,49,9,0.256773,0.281767,0,1,0,1
@inalonelyplace_,,,61,1,1,1,0,1,0,3
@samknight_one,,,61,0,0,0,0,0,1,3
@INandONyourMIND,,,1978,8,0.283775,0.323517,0,1,0,3
@inbetweenthebs,,,3209,8,0.282383,0.319626,0,,,
@incogito21,,,73,1,1,1,0,,,
@Incognito_of_Oz,,,3210,8,0.282383,0.319626,0,1,0,5
@incognito1922,,,49,9,0.244669,0.263293,0,,,
@IncognitoMeems,,,174,8,0.283775,0.324276,0,,,
@ind1visible,,,96,9,0.220819,0.239001,0,1,0,3
@IndAmerForTrump,,,1426,8,0.283871,0.322781,0,,,
@indara_castro,,,3211,8,0.282383,0.319626,0,,,
@IndeCardio,,,345,8,0.297919,0.334228,0,,,
@india_stallsmit,,,3212,8,0.282383,0.319626,0,,,
@IndianaCent,,,49,1,1,1,0,,,
@IndianowlRusso,,,1560,9,0.223246,0.243449,0,,,
@IndieEm,,,4323,8,0.293999,0.336331,0,,,
@indiefootballl,,,616,8,0.282848,0.321183,0,,,
@Indigirl10,,,1426,8,0.284421,0.32619,0,,,
@indirectflame,,,345,8,0.282848,0.321183,0,1,0,3
@IndivisibleBUX,,,3213,8,0.298906,0.341969,1,,,
@budc1958,,,3213,0,0,0,0,,,
@IndivisibleVV,,,3214,8,0.282566,0.320773,0,,,
@InducedReaction,,,3215,8,0.282383,0.319626,0,1,0,1
@Indy_Patriot,,,4323,8,0.298294,0.343189,0,,,
@indygraves,,,474,8,0.285159,0.32619,0,1,0,3
@i_sing_my_heart,,,474,0,0,0,0,0,1,3
@IndyhawkinsMike,,,474,8,0.286267,0.333012,17,3,0,3.6666666666666665
@BacheloretteABC,,,474,0,0,0,0,0,1,3
@HowToGetAwayABC,,,474,0,0,0,0,0,2,3
@lastdefenseabc,,,474,0,0,0,0,0,1,3
@QuanticoTV,,,474,0,0,0,0,,,
@indyokiemark,,,96,9,0.246893,0.273083,0,1,0,3
@NigelMJohn,,,96,0,0,0,0,0,1,3
@indystar,,,345,1,1,1,0,,,
@AgentsofSHIELD,,,345,0,0,0,0,,,
@indywars,,,3216,1,1,1,0,,,
@wash,,,3216,0,0,0,0,,,
@Ineverforgettr8,,,3217,8,0.282383,0.319626,0,1,0,3
@infamousblonde,,,3218,8,0.282383,0.319626,0,,,
@InfectSJWs,,,3219,8,0.282566,0.320773,0,,,
@inferno2ss,,,9,8,0.282848,0.321183,0,,,
@Infidel53,,,3220,8,0.287492,0.33111,0,1,0,3
@InfiniteSeth,,,345,9,0.253783,0.277281,0,,,
@infinity1120,,,1978,8,0.283312,0.321972,0,,,
@ingadinga1124,,,474,2,0.5625,0.611111,0,,,
@388shark,,,474,0,0,0,0,,,
@ingenius_one,,,474,9,0.223644,0.245943,0,1,0,3
@IngramEpps,,,2687,1,1,1,0,,,
@Inhisownwrite_,,,54,8,0.28441,0.324137,0,,,
@InkedbettiePDX,,,3221,1,1,1,0,,,
@emtothea,,,3221,0,0,0,0,,,
@inkedct,,,3222,8,0.282848,0.321183,0,,,
@MarlowNYC,,,3222,0,0,0,0,1,0,3
