Source,Target,Date
@81KGB,@therealroseanne,Tue May 29 18:45:31 +0000 2018
@atschumm,@GOP,Tue May 29 18:45:31 +0000 2018
@QueerCurmudgeon,@PepeHotTubs,Tue May 29 18:45:31 +0000 2018
@QueerCurmudgeon,@therealroseanne,Tue May 29 18:45:31 +0000 2018
@goddess0776,@therealroseanne,Tue May 29 18:45:32 +0000 2018
@CarlosLCampana3,@therealroseanne,Tue May 29 18:45:32 +0000 2018
@CarlosLCampana3,@realDonaldTrump,Tue May 29 18:45:32 +0000 2018
@IAmLight2,@DRUDGE_REPORT,Tue May 29 18:45:34 +0000 2018
@alargento,@ABCNetwork,Tue May 29 18:45:34 +0000 2018
@9erchic4life,@Milliron681,Tue May 29 18:45:34 +0000 2018
@9erchic4life,@andygh26,Tue May 29 18:45:34 +0000 2018
@9erchic4life,@soonerrick,Tue May 29 18:45:34 +0000 2018
@9erchic4life,@debralynnsmith3,Tue May 29 18:45:34 +0000 2018
@9erchic4life,@therealroseanne,Tue May 29 18:45:34 +0000 2018
@everybdylovesjp,@therealroseanne,Tue May 29 18:45:35 +0000 2018
@GrrrRobin,@therealroseanne,Tue May 29 18:45:35 +0000 2018
@rvndocalrissian,@RealAlexJones,Tue May 29 18:45:35 +0000 2018
@rvndocalrissian,@therealroseanne,Tue May 29 18:45:35 +0000 2018
@IamHellermann,@Starbucks,Tue May 29 18:45:36 +0000 2018
@IamHellermann,@therealroseanne,Tue May 29 18:45:36 +0000 2018
@ssgtjcampbell,@therealroseanne,Tue May 29 18:45:36 +0000 2018
@CSTBrandon,@therealroseanne,Tue May 29 18:45:36 +0000 2018
@BaileysminiG,@wandasykes,Tue May 29 18:45:36 +0000 2018
@ih8everyyy1,@therealroseanne,Tue May 29 18:45:37 +0000 2018
@Tarzan_08,@therealroseanne,Tue May 29 18:45:38 +0000 2018
@SamanthaDanz,@soonerrick,Tue May 29 18:45:39 +0000 2018
@SamanthaDanz,@Lani6400,Tue May 29 18:45:39 +0000 2018
@SamanthaDanz,@therealroseanne,Tue May 29 18:45:39 +0000 2018
@JadedCreative,@therealroseanne,Tue May 29 18:45:39 +0000 2018
@VersaceTalk,@therealroseanne,Tue May 29 18:45:39 +0000 2018
@JRGator9903,@HeerJeet,Tue May 29 18:45:40 +0000 2018
@LowLevelGeorge,@jami_san,Tue May 29 18:59:30 +0000 2018
@LowLevelGeorge,@sallykohn,Tue May 29 18:59:30 +0000 2018
@LowLevelGeorge,@therealroseanne,Tue May 29 18:59:30 +0000 2018
@TheLoveBel0w,@MSNBC,Tue May 29 18:53:33 +0000 2018
@TheLoveBel0w,@Deggans,Tue May 29 18:53:33 +0000 2018
@TheLoveBel0w,@therealroseanne,Tue May 29 18:53:33 +0000 2018
@greywitchiepoo,@mike_Zollo,Tue May 29 18:49:38 +0000 2018
@greywitchiepoo,@ABC,Tue May 29 18:49:38 +0000 2018
@olivia_posh,@KurtSchlichter,Tue May 29 18:49:38 +0000 2018
@olivia_posh,@therealroseanne,Tue May 29 18:49:38 +0000 2018
@GeneralZos,@JarrettHill,Tue May 29 18:49:39 +0000 2018
@minivegana,@abc,Tue May 29 18:49:39 +0000 2018
@Kaysellmusic,@therealroseanne,Tue May 29 18:49:40 +0000 2018
@LGaetjens,@TinWain,Tue May 29 18:49:40 +0000 2018
@LGaetjens,@RecipeForTheW,Tue May 29 18:49:40 +0000 2018
@LGaetjens,@norwegian76,Tue May 29 18:49:40 +0000 2018
@LGaetjens,@JBFletcher44,Tue May 29 18:49:40 +0000 2018
@LGaetjens,@JrWuz,Tue May 29 18:49:40 +0000 2018
@LGaetjens,@YaBoyChaley,Tue May 29 18:49:40 +0000 2018
@LGaetjens,@williamlegate,Tue May 29 18:49:40 +0000 2018
@LGaetjens,@therealroseanne,Tue May 29 18:49:40 +0000 2018
@tonyirony,@abcnetwork,Tue May 29 18:49:40 +0000 2018
@J12Young,@Liberty4USA,Tue May 29 18:49:41 +0000 2018
@J12Young,@greggutfeld,Tue May 29 18:49:41 +0000 2018
@baxbooksdeux,@Loxtrisa,Tue May 29 18:49:42 +0000 2018
@baxbooksdeux,@seraph76,Tue May 29 18:49:42 +0000 2018
@baxbooksdeux,@therealroseanne,Tue May 29 18:49:42 +0000 2018
@entropysatori,@marthamaccallum,Tue May 29 18:49:42 +0000 2018
@entropysatori,@therealroseanne,Tue May 29 18:49:42 +0000 2018
@entropysatori,@RealCandaceO,Tue May 29 18:49:42 +0000 2018
@pfoster19,@rickc817,Tue May 29 18:49:42 +0000 2018
@pfoster19,@ABCNetwork,Tue May 29 18:49:42 +0000 2018
@pfoster19,@jimmykimmel,Tue May 29 18:49:42 +0000 2018
@pfoster19,@FLOTUS,Tue May 29 18:49:42 +0000 2018
@pfoster19,@TheView,Tue May 29 18:49:42 +0000 2018
@pfoster19,@therealroseanne,Tue May 29 18:49:42 +0000 2018
@pfoster19,@nbc,Tue May 29 18:49:42 +0000 2018
@pfoster19,@FOXTV,Tue May 29 18:49:42 +0000 2018
@pfoster19,@CBS,Tue May 29 18:49:42 +0000 2018
@MarkWThompson2,@kennyscott1952,Tue May 29 18:49:42 +0000 2018
@MarkWThompson2,@ElderLansing,Tue May 29 18:49:42 +0000 2018
@MarkWThompson2,@therealroseanne,Tue May 29 18:49:42 +0000 2018
@ceadodson,@therealroseanne,Tue May 29 18:49:43 +0000 2018
@Borgba,@abc,Tue May 29 18:49:44 +0000 2018
@Borgba,@ABCNetwork,Tue May 29 18:49:44 +0000 2018
@JulieHerrill,@kwickymartkidd,Tue May 29 18:49:44 +0000 2018
@JulieHerrill,@RealAlexJones,Tue May 29 18:49:44 +0000 2018
@JulieHerrill,@therealroseanne,Tue May 29 18:49:44 +0000 2018
@TheNancyRoc,@NBCNews,Tue May 29 18:49:44 +0000 2018
@CameronCam29,@therealroseanne,Tue May 29 18:49:44 +0000 2018
@jaxonphotogroup,@poniewozik,Tue May 29 18:49:45 +0000 2018
@jaxonphotogroup,@cbcasithappens,Tue May 29 18:49:45 +0000 2018
@Ameferguson,@djpain1,Tue May 29 18:49:46 +0000 2018
@Ameferguson,@therealroseanne,Tue May 29 18:49:46 +0000 2018
@Greg6914,@Greendemon710,Tue May 29 18:49:47 +0000 2018
@Greg6914,@EmilySkeen,Tue May 29 18:49:47 +0000 2018
@Greg6914,@ABCNetwork,Tue May 29 18:49:47 +0000 2018
@Greg6914,@therealroseanne,Tue May 29 18:49:47 +0000 2018
@Greendemon710,@jenny_aten,Tue May 29 18:59:06 +0000 2018
@Greendemon710,@therealroseanne,Tue May 29 18:59:06 +0000 2018
@addison_eisley,@therealroseanne,Tue May 29 18:49:47 +0000 2018
@MonicaGellerrr,@baskounet,Tue May 29 18:49:48 +0000 2018
@Aruara1,@soonerrick,Tue May 29 18:49:48 +0000 2018
@Aruara1,@debralynnsmith3,Tue May 29 18:49:48 +0000 2018
@Aruara1,@therealroseanne,Tue May 29 18:49:48 +0000 2018
@bpellam,@mskathykhang,Tue May 29 18:49:49 +0000 2018
@SecolaEdwards,@GlennKesslerWP,Tue May 29 18:49:50 +0000 2018
@SecolaEdwards,@therealroseanne,Tue May 29 18:49:50 +0000 2018
@SecolaEdwards,@ADL_National,Tue May 29 18:49:50 +0000 2018
@SecolaEdwards,@ChelseaClinton,Tue May 29 18:49:50 +0000 2018
@JulieannGonsalv,@BrianNewell3,Tue May 29 18:49:52 +0000 2018
@JulieannGonsalv,@redsteeze,Tue May 29 18:49:52 +0000 2018
@MarkVadik,@Newsweek,Tue May 29 18:49:52 +0000 2018
@michaeldtown,@dwaynemorris0,Tue May 29 18:49:52 +0000 2018
@michaeldtown,@JakeSherman,Tue May 29 18:49:52 +0000 2018
@michaeldtown,@therealroseanne,Tue May 29 18:49:52 +0000 2018
@NHRunningLady,@therealroseanne,Tue May 29 18:49:54 +0000 2018
@MaryEkstroman,@nycsouthpaw,Tue May 29 18:49:54 +0000 2018
@MaryEkstroman,@JermePhilip,Tue May 29 18:49:54 +0000 2018
@viewpointe23,@abc,Tue May 29 18:49:54 +0000 2018
@viewpointe23,@NBCNews,Tue May 29 18:49:54 +0000 2018
@viewpointe23,@CBS,Tue May 29 18:49:54 +0000 2018
@viewpointe23,@foxandfriends,Tue May 29 18:49:54 +0000 2018
@_CarolineWhite,@JimRitchells24,Tue May 29 18:49:55 +0000 2018
@_CarolineWhite,@Milliron681,Tue May 29 18:49:55 +0000 2018
@_CarolineWhite,@andygh26,Tue May 29 18:49:55 +0000 2018
@_CarolineWhite,@soonerrick,Tue May 29 18:49:55 +0000 2018
@_CarolineWhite,@debralynnsmith3,Tue May 29 18:49:55 +0000 2018
@_CarolineWhite,@therealroseanne,Tue May 29 18:49:55 +0000 2018
@DanielD73953039,@JL_Baseball,Tue May 29 18:49:55 +0000 2018
@tammyyyhubbard,@OnlyInSmallvill,Tue May 29 18:49:56 +0000 2018
@tammyyyhubbard,@therealroseanne,Tue May 29 18:49:56 +0000 2018
@tammyyyhubbard,@DuckDynastyAE,Tue May 29 18:49:56 +0000 2018
@InequalityIsBad,@therealroseanne,Tue May 29 18:49:56 +0000 2018
@MrsWilliams___,@KayaJones,Tue May 29 18:49:58 +0000 2018
@MrsWilliams___,@ABCNetwork,Tue May 29 18:49:58 +0000 2018
@MrsWilliams___,@jimmykimmel,Tue May 29 18:49:58 +0000 2018
@MrsWilliams___,@FLOTUS,Tue May 29 18:49:58 +0000 2018
@MrsWilliams___,@therealroseanne,Tue May 29 18:49:58 +0000 2018
@Tandy_AZ,@repjohnlewis,Tue May 29 18:49:59 +0000 2018
@Tandy_AZ,@ABCNetwork,Tue May 29 18:49:59 +0000 2018
@Drakesylvan,@TheTweetwit,Tue May 29 18:49:59 +0000 2018
@Drakesylvan,@therealroseanne,Tue May 29 18:49:59 +0000 2018
@Drakesylvan,@ABC,Tue May 29 18:49:59 +0000 2018
@booksanescape,@therealroseanne,Tue May 29 18:50:01 +0000 2018
@Ozymandias0_1,@diannaeanderson,Tue May 29 18:50:01 +0000 2018
@619_971,@KayaJones,Tue May 29 18:50:02 +0000 2018
@619_971,@JohnGoodno,Tue May 29 18:50:02 +0000 2018
@619_971,@therealroseanne,Tue May 29 18:50:02 +0000 2018
@ZemanLynnZ,@therealroseanne,Tue May 29 18:55:10 +0000 2018
@joey_culoper,@Dancingdaria,Tue May 29 18:50:04 +0000 2018
@joey_culoper,@nicwil75,Tue May 29 18:50:04 +0000 2018
@joey_culoper,@DaddyFems,Tue May 29 18:50:04 +0000 2018
@joey_culoper,@JakeSherman,Tue May 29 18:50:04 +0000 2018
@joey_culoper,@therealroseanne,Tue May 29 18:50:04 +0000 2018
@jakaroo65,@dantheman1013,Tue May 29 18:50:04 +0000 2018
@jakaroo65,@cnnbrk,Tue May 29 18:50:04 +0000 2018
@flor_zara2,@therealroseanne,Tue May 29 18:50:04 +0000 2018
@flor_zara2,@RoseanneOnABC,Tue May 29 18:50:04 +0000 2018
@flor_zara2,@ABCNetwork,Tue May 29 18:50:04 +0000 2018
@USACindymartin,@skramerbyu_82,Tue May 29 18:50:05 +0000 2018
@USACindymartin,@therealroseanne,Tue May 29 18:50:05 +0000 2018
@USACindymartin,@SnoopDogg,Tue May 29 18:50:05 +0000 2018
@USACindymartin,@realDonaldTrump,Tue May 29 18:50:05 +0000 2018
@USACindymartin,@nypost,Tue May 29 18:53:25 +0000 2018
@USACindymartin,@SnoopDogg,Tue May 29 18:53:25 +0000 2018
@USACindymartin,@realDonaldTrump,Tue May 29 18:53:25 +0000 2018
@CaroElise96,@therealroseanne,Tue May 29 18:50:05 +0000 2018
@fdodsworth,@THEsaragilbert,Tue May 29 18:50:05 +0000 2018
@fdodsworth,@CakedaddyINTL,Tue May 29 18:50:05 +0000 2018
@jericho73,@realDonaldTrump,Tue May 29 18:50:06 +0000 2018
@jericho73,@therealroseanne,Tue May 29 18:50:06 +0000 2018
@AnitaIMaret,@RobertJ76432552,Tue May 29 18:50:06 +0000 2018
@AnitaIMaret,@JakeSherman,Tue May 29 18:50:06 +0000 2018
@AnitaIMaret,@therealroseanne,Tue May 29 18:50:06 +0000 2018
@NuSheriffintwn,@REALBASEDBLONDE,Tue May 29 18:50:07 +0000 2018
@NuSheriffintwn,@ABC,Tue May 29 18:50:07 +0000 2018
@NuSheriffintwn,@therealroseanne,Tue May 29 18:50:07 +0000 2018
@LeftWingBat,@therealroseanne,Tue May 29 18:50:08 +0000 2018
@jlafranzo,@TrumpsTime1,Tue May 29 18:50:09 +0000 2018
@jlafranzo,@therealroseanne,Tue May 29 18:50:09 +0000 2018
@jlafranzo,@ABC,Tue May 29 18:50:09 +0000 2018
@LolaLolacid,@guardian,Tue May 29 18:50:09 +0000 2018
@LolaLolacid,@therealroseanne,Tue May 29 18:50:09 +0000 2018
@granny_301,@therealroseanne,Tue May 29 18:50:11 +0000 2018
@dinok1975,@fIatcat65,Tue May 29 18:50:11 +0000 2018
@dinok1975,@ABC,Tue May 29 18:50:11 +0000 2018
@dinok1975,@therealroseanne,Tue May 29 18:50:11 +0000 2018
@timothyhaskell,@JAmato426,Tue May 29 18:50:12 +0000 2018
@timothyhaskell,@TheRealJuanJB,Tue May 29 18:50:12 +0000 2018
@timothyhaskell,@therealroseanne,Tue May 29 18:50:12 +0000 2018
@timothyhaskell,@realDonaldTrump,Tue May 29 18:50:12 +0000 2018
@Chrisnycdude,@DavidWCrabtree,Tue May 29 18:50:12 +0000 2018
@Chrisnycdude,@Lyricoldrap,Tue May 29 18:50:12 +0000 2018
@TED5505,@krassenstein,Tue May 29 18:50:15 +0000 2018
@TED5505,@Disney,Tue May 29 18:50:15 +0000 2018
@TED5505,@ABCNetwork,Tue May 29 18:50:15 +0000 2018
@TED5505,@twitter,Tue May 29 18:50:15 +0000 2018
@TED5505,@therealroseanne,Tue May 29 18:50:15 +0000 2018
@Founderwords,@ABC_Publicity,Tue May 29 18:50:15 +0000 2018
@Founderwords,@JimmyKimmelLive,Tue May 29 18:50:15 +0000 2018
@Founderwords,@TheView,Tue May 29 18:50:15 +0000 2018
@Founderwords,@espn,Tue May 29 18:50:15 +0000 2018
@LouHamelin,@therealroseanne,Tue May 29 18:50:15 +0000 2018
@LouHamelin,@therealroseanne,Tue May 29 18:50:15 +0000 2018
@MrAlecFloyd,@kmarieguerrero,Tue May 29 18:50:15 +0000 2018
@MrAlecFloyd,@KEEMSTAR,Tue May 29 18:50:15 +0000 2018
@MrAlecFloyd,@therealroseanne,Tue May 29 18:50:15 +0000 2018
@MrAlecFloyd,@FOXLA,Tue May 29 18:50:15 +0000 2018
@MrAlecFloyd,@netflix,Tue May 29 18:50:15 +0000 2018
@MrAlecFloyd,@hulu,Tue May 29 18:50:15 +0000 2018
@VictoryInLove,@RobertIger,Tue May 29 18:50:15 +0000 2018
@CindyMyers1960,@ljpflash,Tue May 29 18:50:16 +0000 2018
@CindyMyers1960,@LadyBabs07,Tue May 29 18:50:16 +0000 2018
@CindyMyers1960,@therealroseanne,Tue May 29 18:50:16 +0000 2018
@CindyMyers1960,@ABC,Tue May 29 18:50:16 +0000 2018
@RosemryS,@therealroseanne,Tue May 29 18:50:16 +0000 2018
@RosemryS,@RoseanneOnABC,Tue May 29 18:50:16 +0000 2018
@FredrickDale53,@ABC,Tue May 29 18:50:16 +0000 2018
@JuiceBar35,@therealroseanne,Tue May 29 18:50:19 +0000 2018
@junior_nester,@1Romans58,Tue May 29 18:50:19 +0000 2018
@junior_nester,@VP,Tue May 29 18:50:19 +0000 2018
@junior_nester,@therealroseanne,Tue May 29 18:50:19 +0000 2018
@junior_nester,@ABC,Tue May 29 18:50:19 +0000 2018
@OmarUrkslaven,@ChristineMAGAMD,Tue May 29 18:50:19 +0000 2018
@OmarUrkslaven,@grizz_meister,Tue May 29 18:50:19 +0000 2018
@OmarUrkslaven,@therealroseanne,Tue May 29 18:50:19 +0000 2018
@MichaelPizzoli,@LaVitaBella1114,Tue May 29 18:50:19 +0000 2018
@MichaelPizzoli,@USAHotLips,Tue May 29 18:50:19 +0000 2018
@MichaelPizzoli,@President1Trump,Tue May 29 18:50:19 +0000 2018
@MichaelPizzoli,@ABC,Tue May 29 18:50:19 +0000 2018
@MichaelPizzoli,@therealroseanne,Tue May 29 18:50:19 +0000 2018
@MichaelPizzoli,@ArizonaKayte,Tue May 29 18:50:19 +0000 2018
@MichaelPizzoli,@carrieksada_,Tue May 29 18:50:19 +0000 2018
@MichaelPizzoli,@KatTheHammer1,Tue May 29 18:50:19 +0000 2018
@DevenciaK,@dailyblastlive,Tue May 29 18:50:19 +0000 2018
@DevenciaK,@abcnetworking,Tue May 29 18:50:19 +0000 2018
@DevenciaK,@JoyBehar,Tue May 29 18:50:19 +0000 2018
@DevenciaK,@therealroseanne,Tue May 29 18:50:19 +0000 2018
@DevenciaK,@TheView,Tue May 29 18:50:19 +0000 2018
@linthwaiteTW,@therealroseanne,Tue May 29 18:50:19 +0000 2018
@LauraButler6,@Risesellie1,Tue May 29 18:50:20 +0000 2018
@LauraButler6,@JPupkies,Tue May 29 18:50:20 +0000 2018
@LauraButler6,@CNN,Tue May 29 18:50:20 +0000 2018
@LauraButler6,@therealroseanne,Tue May 29 18:50:20 +0000 2018
@KosmasMaryanne,@Ventuckyspaz,Tue May 29 18:50:20 +0000 2018
@shows_tv,@BasedBasterd,Tue May 29 18:50:21 +0000 2018
@shows_tv,@mflynnJR,Tue May 29 18:50:21 +0000 2018
@shows_tv,@therealroseanne,Tue May 29 18:50:21 +0000 2018
@mike_horoho,@therealroseanne,Tue May 29 18:50:22 +0000 2018
@lezakotich,@FoxNews,Tue May 29 18:50:23 +0000 2018
@lezakotich,@JoyAnnReid,Tue May 29 18:50:23 +0000 2018
@pemdasi,@The_UnSilent_,Tue May 29 18:50:23 +0000 2018
@pemdasi,@MamaRose2017,Tue May 29 18:50:23 +0000 2018
@pemdasi,@MSNBC,Tue May 29 18:50:23 +0000 2018
@pemdasi,@Deggans,Tue May 29 18:50:23 +0000 2018
@pemdasi,@therealroseanne,Tue May 29 18:50:23 +0000 2018
@CorbynSuperFan,@therealroseanne,Tue May 29 18:50:23 +0000 2018
@willhewonka,@therealroseanne,Tue May 29 18:50:23 +0000 2018
@PrimalFrog,@michele_norris,Tue May 29 18:50:24 +0000 2018
@PrimalFrog,@ABCNetwork,Tue May 29 18:50:24 +0000 2018
@PrimalFrog,@Disney,Tue May 29 18:50:24 +0000 2018
@JordanMCarson,@krassenstein,Tue May 29 18:50:26 +0000 2018
@JordanMCarson,@jemelehill,Tue May 29 18:50:26 +0000 2018
@JordanMCarson,@realDonaldTrump,Tue May 29 18:50:26 +0000 2018
@ReaIDonnaSiciIy,@JackPosobiec,Tue May 29 18:50:26 +0000 2018
@DougMcDurham,@MasonGinsberg,Tue May 29 18:50:26 +0000 2018
@CurtisWhitelock,@therealroseanne,Tue May 29 18:50:26 +0000 2018
@CurtisWhitelock,@ChelseaClinton,Tue May 29 18:50:26 +0000 2018
@CurtisWhitelock,@OpenSociety,Tue May 29 18:50:26 +0000 2018
@clement_regina,@ABCNetwork,Tue May 29 18:50:27 +0000 2018
@clement_regina,@therealroseanne,Tue May 29 18:50:27 +0000 2018
@GallitoGallo,@therealroseanne,Tue May 29 18:50:27 +0000 2018
@RedecoratingJoy,@therealroseanne,Tue May 29 18:50:27 +0000 2018
@HessLorettab,@RealAlexJones,Tue May 29 18:50:27 +0000 2018
@HessLorettab,@therealroseanne,Tue May 29 18:50:27 +0000 2018
@HessLorettab,@RealAlexJones,Tue May 29 18:50:27 +0000 2018
@HessLorettab,@therealroseanne,Tue May 29 18:50:27 +0000 2018
@WeepayWise,@klombardi551,Tue May 29 18:50:28 +0000 2018
@OKIndian1,@ChrisToTheW,Tue May 29 18:50:29 +0000 2018
@OKIndian1,@kdw_8437,Tue May 29 18:50:29 +0000 2018
@OKIndian1,@therealroseanne,Tue May 29 18:50:29 +0000 2018
@I_R_M_E_,@therealroseanne,Tue May 29 18:50:31 +0000 2018
@SlocumSircus,@therealroseanne,Tue May 29 18:50:31 +0000 2018
@TheTerminalose,@ABCNetwork,Tue May 29 18:50:32 +0000 2018
@TheTerminalose,@therealroseanne,Tue May 29 18:50:32 +0000 2018
@_onimod_,@JackShadowban,Tue May 29 18:50:32 +0000 2018
@_onimod_,@bodydouble,Tue May 29 18:50:32 +0000 2018
@_onimod_,@MarcSilvahh,Tue May 29 18:50:32 +0000 2018
@_onimod_,@mojopo,Tue May 29 18:50:32 +0000 2018
@_onimod_,@mehransharmini,Tue May 29 18:50:32 +0000 2018
@_onimod_,@therealroseanne,Tue May 29 18:50:32 +0000 2018
@_onimod_,@ChelseaClinton,Tue May 29 18:50:32 +0000 2018
@_onimod_,@OpenSociety,Tue May 29 18:50:32 +0000 2018
